App Id,App Status,App Status Date,App Swc Type,App Too Date,Business Name,Business Name2,CB,Cb Dd,CC,Cc Dd,Cd Url,City,CP,Cp Dd,Dpqa,Expiration Date,Hearing,Hearing Dd,Hearing Public,Hearing Public Dd,Intake,Intake Dd,Issuance,Issuance Dd,Lic Status,License Nbr,MOO,Moo Dd,Send Package Dd,State,Street,Submit Date,Swc Type,ZIP,App Chairs,App Sq Ft,App Tables,Building,Calculation1,City Council District,Community District,Dohmh,Latitude,Longitude,Swc Chairs,Swc Sq Ft,Swc Tables
2064-2020-ASWC,Pending Review,2020-03-03,Unenclosed,2020-04-01,CPW REST CORP.,LILLY'S COCKTAIL & WINE BAR,Pending Review,2020-03-03,Pending Review,2020-03-03,http://www.nyc.gov/mcb7,NEW YORK,Pending Review,2020-03-03,Issued Temp Op Letter,2020-04-01,Pending Review,2020-03-03,,,Ready For Review,2020-03-03,Pending Review,,Inactive,2095010-DCA,Pending Review,2020-03-03,2020-03-03,NY,W 72ND ST,2020-03-03,Unenclosed,10023,16,183,8,50,0,6,107,50095456,40.777050423,-73.977960745,16,183,8
23972-2018-RSWC,Application Review Completed,2018-10-29,Unenclosed,,KAZO INC,PIERRE LOTI,Recommend Approval,2018-10-29,Pending Review,,http://cbsix.org,NEW YORK,Proceed,2018-10-29,Approved,2020-09-15,Waived,2018-10-29,,,Ready For Review,2018-10-29,Issued,2018-10-29,Inactive,1422033-DCA,Pending Review,,,NY,E 52ND ST,2018-10-29,Unenclosed,10022,18,230,9,,0,4,106,41588029,40.755899678,-73.967366704,18,230,9
13465-2019-ASWC,Pending Review,2020-02-04,Enclosed,2020-03-20,"C & V 77 ENTERPRISES, LLC",GREEN KITCHEN,Pending Review,2019-12-06,Pending Review,,http://www.cb8m.com/,NEW YORK,Pending Review,2019-12-06,Issued Temp Op Letter,2020-03-20,Pending Review,,,,Ready For Review,2019-12-06,Pending Review,,Inactive,2092902-DCA,Pending Review,,2019-12-06,NY,1ST AVE,2019-12-06,Enclosed,10075,47,501,14,1475,0,5,108,41317385,40.770878573,-73.953766620,47,501,14
30461-2018-RSWC,Application Review Completed,2019-03-28,Unenclosed,,BROOKLYN THIN CRUST INC,BRADO,Review Period Expired,2019-01-24,Review Period Expired,2019-02-14,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,BROOKLYN,,,Approved,2020-12-15,Waived,2019-01-24,,,Ready For Review,2018-12-04,Issued,2019-03-28,Inactive,2036874-DCA,Approved,2019-03-28,2018-12-05,NY,ATLANTIC AVE,2018-12-04,Unenclosed,11201,18,153,8,155,0,33,302,50037525,40.690653064,-73.994962493,18,153,8
23807-2014-RSWC,Pending Review,2019-12-11,Unenclosed,2020-03-15,"ST. JAMES ASSOCIATES, L.P.",SMITH & WOLLENSKY,Recommend Approval,2015-01-09,Review Period Expired,2015-06-01,http://cbsix.org,NEW YORK,Pending Review,2014-11-18,Issued Temp Op Letter,2020-03-15,Recommendation Issued,2015-01-09,SWC Public Hearing,,Ready For Review,2014-11-18,Pending Review,,Inactive,0978960-DCA,Pending Review,2015-06-01,2014-11-18,NY,E 49TH ST,2017-08-14,Unenclosed,10017,16,214,8,201,0,4,106,40370766,40.755181484,-73.970832118,16,214,8
26999-2019-RSWC,Pending Review,2020-05-29,Unenclosed,2020-07-26,"RAJMAR HOLDINGS, INC.",HUDSON BAR AND BOOKS,Review Period Expired,2020-04-17,Review Period Expired,2020-05-08,http://www.nyc.gov/manhattancb2,NEW YORK,Pending Review,2019-09-19,Issued Temp Op Letter,2020-07-26,Waived,2020-04-17,,,Ready For Review,2019-09-18,Pending Review,,Inactive,1092103-DCA,Pending Review,,2019-09-19,NY,HUDSON ST,2019-09-18,Unenclosed,10014,8,80,4,636,0,3,102,40573715,40.738617747,-74.005387554,8,80,4
6200-2019-ASWC,Application Review Completed,2019-10-21,Unenclosed,,HLD COLUMBUS LLC,GARI COLUMBUS,Recommend Approval,2019-07-12,Review Period Expired,2019-08-14,http://www.nyc.gov/mcb7,NEW YORK,,,Approved,2021-12-15,Recommendation Issued,2019-07-24,SWC Public Hearing,2019-07-17,Ready For Review,2019-05-28,Issued,2019-10-21,Active,2088548-DCA,Approved,2019-10-21,2019-05-28,NY,COLUMBUS AVE,2019-05-28,Unenclosed,10024,19,198,9,370,1,6,107,,40.781169949,-73.976334500,19,198,9
18455-2019-RSWC,Application Review Completed,2019-04-23,Unenclosed,,ZUPPANYC LLC,RE UNION,,,,,http://www.nyc.gov/brooklyncb1,BROOKLYN,,,Approved,2021-04-15,,,,,Ready For Review,2019-04-23,Issued,2019-04-23,Active,2024391-DCA,,,,NY,UNION AVE,2019-04-23,Unenclosed,11211,22,207,10,544,1,33,301,50014243,40.717094404,-73.951848730,22,207,10
13284-2018-RSWC,Application Review Completed,2019-09-17,Small Unenclosed,,"SHELBURNE BAR AND GRILL, INC.",,Review Period Expired,2018-11-14,Review Period Expired,2018-12-05,http://www.cb5.org,NEW YORK,,,Approved,2020-09-15,Waived,2018-11-14,,,Ready For Review,2018-09-25,Issued,2019-09-17,Inactive,1424846-DCA,Approved,2019-09-17,2018-09-25,NY,7TH AVE,2018-09-17,Small Unenclosed,10019,16,192,4,837,0,4,105,40850417,40.763272436,-73.981398298,16,192,4
35879-2019-RSWC,Pending Review,2019-12-19,Unenclosed,2020-03-19,WHILE WE WERE YOUNG LLC,,Review Period Expired,2020-03-31,Review Period Expired,2020-04-21,http://www.nyc.gov/manhattancb2,NEW YORK,Pending Review,2019-12-19,Under Review,2020-03-19,Waived,2020-03-31,,,Ready For Review,2019-12-19,Pending Review,,Inactive,2055694-DCA,Pending Review,,2019-12-19,NY,W 10TH ST,2019-12-19,Unenclosed,10014,6,60,3,183,0,3,102,50057894,40.734377197,-74.002735101,6,60,3
17581-2019-RSWC,Application Review Completed,2019-08-27,Unenclosed,,"WINSOME FOODS, LLC",WIN SON,Review Period Expired,2019-06-11,Review Period Expired,2019-07-02,http://www.nyc.gov/brooklyncb1,BROOKLYN,,,Approved,2021-04-15,Waived,2019-06-11,,,Ready For Review,2019-04-11,Issued,2019-08-27,Active,2049157-DCA,,,2019-04-11,NY,GRAHAM AVE,2019-04-11,Unenclosed,11206,24,227,12,159,1,34,301,50048806,40.707445446,-73.943361555,24,227,12
17927-2019-RSWC,Application Review Completed,2019-04-24,Unenclosed,2019-05-16,4819 VERNON KITCHEN LLC,BAREBURGER,Review Period Expired,2019-04-24,Approved,2019-04-24,http://www.cb2queens.org/,LONG ISLAND CITY,Proceed,2019-04-24,Approved,2021-04-15,Waived,2019-04-24,,,Ready For Review,2019-04-16,Issued,2019-04-24,Active,2025635-DCA,Approved,2019-04-24,,NY,VERNON BLVD,2019-04-16,Unenclosed,11101,40,379,20,4819,1,26,402,50032620,40.743474982,-73.953630458,40,379,20
3166-2020-RSWC,Pending Review,2020-02-25,Unenclosed,2020-04-23,"GOAT FIFTY, LLC",COCO BISTRO,Pending Review,2020-02-25,Pending Review,,http://www.nyc.gov/html/mancb1/html/home/home.shtml,NEW YORK,Pending Review,2020-02-25,Under Review,2019-12-15,Pending Review,,SWC Public Hearing,2020-04-15,Ready For Review,2020-02-12,Pending Review,,Inactive,1260890-DCA,Pending Review,,2020-02-25,NY,PECK SLIP,2020-02-12,Unenclosed,10038,24,311,12,36,0,1,101,41254287,40.707517010,-74.001576197,24,311,12
28635-2018-RSWC,Application Review Completed,2019-04-08,Unenclosed,,ELEVATED 959 LLC,THE PULLMEN KITCHEN,Review Period Expired,2019-01-10,Review Period Expired,2019-01-31,http://cbsix.org,NEW YORK,,,Approved,2020-12-15,Waived,2019-01-10,,,Ready For Review,2018-11-20,Issued,2019-04-08,Inactive,2004688-DCA,Approved,2019-04-08,2018-11-23,NY,2ND AVE,2018-11-20,Unenclosed,10022,8,84,4,959,0,4,106,50002557,40.755510186,-73.968305354,8,84,4
30735-2018-RSWC,Application Review Completed,2019-03-20,Small Unenclosed,,OSTERIA LAGUNA L.L.C.,OSTERIA LAGUNA,Review Period Expired,2019-01-24,Review Period Expired,2019-02-14,http://cbsix.org,NEW YORK,,,Approved,2020-12-15,Waived,2019-01-24,,,Ready For Review,2018-12-05,Issued,2019-03-20,Inactive,1356304-DCA,Approved,2019-03-20,2018-12-05,NY,E 42ND ST,2018-12-05,Small Unenclosed,10017,12,155,3,209,0,4,106,40578252,40.750809805,-73.973750268,12,155,3
17718-2019-RSWC,Application Review Completed,2019-04-15,Unenclosed,,FONDA AVENUE B LLC,,Review Period Expired,2019-04-15,Approved,2019-04-15,http://www.nyc.gov/manhattancb3,NEW YORK,Proceed,2019-04-15,Approved,2021-04-15,Waived,2019-04-15,,,Ready For Review,2019-04-15,Issued,2019-04-15,Active,2028005-DCA,Approved,2019-04-15,,NY,AVENUE B,2019-04-12,Unenclosed,10009,14,137,7,40,1,2,103,41629904,40.722916598,-73.982859855,14,137,7
15787-2017-ASWC,Application Review Completed,2018-06-12,Small Unenclosed,,PRET A MANGER (USA) LIMITED,PRET A MANGER (USA) LIMITED,Review Period Expired,2017-12-24,Review Period Expired,2018-02-20,http://www.cb5.org,NEW YORK,,,Approved,2020-09-15,Recommendation Issued,2018-01-30,SWC Public Hearing,2017-12-20,Ready For Review,2017-11-02,Issued,2018-06-12,Inactive,2065486-DCA,,,2017-11-03,NY,BROADWAY,2017-11-02,Small Unenclosed,10019,18,325,9,1756,0,4,105,50066976,40.765473768,-73.981704533,18,325,9
31494-2018-RSWC,Application Review Completed,2019-05-17,Unenclosed,,CLOUET LLC,,Review Period Expired,2019-03-06,Review Period Expired,2019-03-27,http://www.nyc.gov/brooklyncb1,BROOKLYN,,,Approved,2020-12-15,Waived,2019-03-06,,,Ready For Review,2019-01-09,Issued,2019-05-17,Inactive,2038100-DCA,Approved,2019-05-17,2019-01-16,NY,FRANKLIN ST,2018-12-11,Unenclosed,11222,16,214,8,113,0,33,301,50040518,40.729983314,-73.957623161,16,214,8
6572-2018-RSWC,Pending Review,2020-02-24,Enclosed,2020-08-24,TERMINUS RESTAURANT ASSOCIATES LLC,ORSAY RESTAURANT,Review Period Expired,2020-01-24,Review Period Expired,2020-02-14,http://www.cb8m.com/,NEW YORK,Proceed Objections Cured,2020-01-24,Issued Temp Op Letter,2020-08-24,Waived,2020-01-24,,,Ready For Review,2018-04-16,Pending Review,,Inactive,1022739-DCA,Pending Review,,2018-06-18,NY,LEXINGTON AVE,2018-04-12,Enclosed,10021,28,371,14,1057,0,4,108,40716489,40.772382475,-73.960571127,28,371,14
13275-2017-ASWC,Pending Review,2020-03-06,Enclosed,2020-07-01,"HASHEM MELECH, INC",BRAVO PIZZA,Pending Review,2017-09-25,Pending Review,,http://www.nyc.gov/html/qnscb8,FLUSHING,Pending Review,2017-09-25,Issued Temp Op Letter,2020-07-01,Pending Review,,,,Ready For Review,2017-09-21,Pending Review,,Inactive,2060235-DCA,Pending Review,,2017-09-25,NY,MAIN ST,2017-09-21,Enclosed,11367,48,508,12,6926,0,24,408,50070069,40.730443883,-73.823931834,48,508,12
18912-2019-RSWC,Application Review Completed,2019-05-09,Enclosed,,ASADERO LA FOGATA CORP,ASADERO LA FOGATA,Review Period Expired,2019-05-09,Approved,2019-05-09,http://www.nyc.gov/html/qnscb4/html/home/home.shtml,CORONA,Proceed,2019-05-09,Approved,2021-05-15,Waived,2019-05-09,,,Ready For Review,2019-05-03,Issued,2019-05-09,Active,2023200-DCA,Approved,2019-05-09,,NY,CORONA AVE,2019-04-30,Enclosed,11368,40,557,20,10840,1,21,404,50036053,40.742538370,-73.854166549,40,557,20
94-2011-RSWC,Pending Review,2019-11-27,Unenclosed,2020-02-15,FRIEND OF A FARMER CORP.,,Review Period Expired,2016-06-17,,,http://www.cb5.org,NEW YORK,,2013-10-19,Issued Temp Op Letter,2020-02-15,Pending Review,2016-06-17,SWC Public Hearing,2016-06-15,,,,,Inactive,0819452-DCA,,,2016-04-27,NY,IRVING PL,2016-04-27,Unenclosed,10003,14,252,8,77,0,2,105,40384340,40.736940065,-73.986735332,14,252,8
26564-2019-RSWC,Application Review Completed,2020-01-02,Unenclosed,,VESELKA ENTERPRISES LTD.,,Review Period Expired,2019-11-12,Review Period Expired,2019-12-03,http://www.nyc.gov/manhattancb3,NEW YORK,,,Approved,2021-09-15,Waived,2019-11-12,,,Ready For Review,2019-09-13,Issued,2020-01-02,Active,0933853-DCA,Approved,2020-01-02,2019-09-16,NY,2ND AVE,2019-09-13,Unenclosed,10003,29,386,13,144,1,2,103,40384528,40.728947386,-73.987137414,29,386,13
13457-2019-RSWC,Application Review Completed,2019-07-08,Unenclosed,,THE CRABBY SHACK LLC,THE CRABBY SHACK,Recommend Approval,2019-04-30,Review Period Expired,2019-05-21,http://www.brooklyncb8.org/,BROOKLYN,,,Approved,2021-04-15,Waived,2019-04-30,,,Ready For Review,2019-03-12,Issued,2019-07-08,Active,2048487-DCA,Approved,2019-07-08,2019-03-20,NY,FRANKLIN AVE,2019-03-06,Unenclosed,11238,18,270,9,613,1,35,308,50011214,40.677346134,-73.955461024,18,270,9
32995-2019-RSWC,Application Review Completed,2019-11-20,Unenclosed,,"BUTCHER KING,INC",BUTCHER BAR SMOKEHOUSE,Recommend Approval,2019-11-20,,,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,ASTORIA,Proceed,2019-11-20,Approved,2021-12-15,Recommendation Issued,2019-11-20,,,Ready For Review,2019-11-20,Issued,2019-11-20,Active,2021274-DCA,Approved,2019-11-20,,NY,30TH AVE,2019-11-20,Unenclosed,11103,16,143,8,3710,1,22,401,50016498,40.764303083,-73.916408357,16,143,8
26572-2019-RSWC,Pending Review,2019-12-17,Unenclosed,2020-03-15,174 BEDFORD AVENUE BAR LLC,CHARLESTON,Review Period Expired,2019-11-07,Review Period Expired,2019-11-28,http://www.nyc.gov/brooklyncb1,BROOKLYN,Pending Review,2019-09-19,Issued Temp Op Letter,2020-03-15,Waived,2019-11-07,,,Ready For Review,2019-09-13,Pending Review,,Inactive,1259219-DCA,Pending Review,,2019-09-19,NY,BEDFORD AVE,2019-09-13,Unenclosed,11211,10,177,5,174,0,33,301,41222296,40.718167118,-73.957587384,10,177,5
2554-2019-ASWC,Application Review Completed,2019-10-22,Small Unenclosed,,"JOE & THE JUICE NEW YORK, LLC",,Recommend Approval,2019-05-15,Review Period Expired,2019-06-11,http://www.nyc.gov/mcb7,NEW YORK,,,Approved,2021-04-15,Recommendation Issued,2019-05-15,SWC Public Hearing,2019-05-01,Ready For Review,2019-03-13,Issued,2019-10-22,Active,2086171-DCA,,,2019-03-13,NY,BROADWAY,2019-03-13,Small Unenclosed,10025,8,205,4,2460,1,6,107,50086248,40.791440182,-73.973759528,8,205,4
15003-2019-RSWC,Application Review Completed,2019-03-21,Unenclosed,,BROOKLYN ACQUISITION HOLDING LLC,,Recommend Approval,2019-03-21,,,http://www.nyc.gov/brooklyncb4,BROOKLYN,Proceed,2019-03-21,Approved,2021-04-15,Recommendation Issued,2019-03-21,,,Ready For Review,2019-03-21,Issued,2019-03-21,Active,2020261-DCA,Approved,2019-03-21,,NY,WYCKOFF AVE,2019-03-21,Unenclosed,11237,82,783,41,19,1,34,304,50018434,40.706824213,-73.922886153,82,783,41
729-2020-RSWC,Pending Review,2020-02-24,Unenclosed,2020-03-16,SUSHI GAMA CORP,,Review Period Expired,2020-03-26,Review Period Expired,2020-04-16,http://www.cb8m.com/,NEW YORK,Pending Review,2020-01-15,Issued Temp Op Letter,2020-03-16,Waived,2020-03-26,,,Ready For Review,2020-01-14,Pending Review,,Inactive,2056578-DCA,Pending Review,,2020-01-15,NY,2ND AVE,2020-01-14,Unenclosed,10021,18,188,9,1403,0,4,108,50060008,40.769697182,-73.957919201,18,188,9
13417-2019-ASWC,Pending Review,2020-02-28,Enclosed,2020-03-31,"GEORGE'S SCC, INC.",GEORGE'S RESTAURANT,Review Period Expired,2020-04-17,Review Period Expired,2020-05-08,http://www.nyc.gov/html/bxcb10/html/home/home.shtml,BRONX,Proceed,2020-04-17,Review Completed,,Waived,2020-04-17,,,Ready For Review,2019-12-05,Pending Review,,Inactive,,Pending Review,2019-12-05,2019-12-09,NY,BUHRE AVE,2019-12-05,Enclosed,10461,44,511,11,3000,0,13,210,41249600,40.847047050,-73.832138803,44,511,11
12681-2018-ASWC,Application Review Completed,2019-05-15,Unenclosed,,THIRD AVE FOOD CORP,TIVOLI CAFE,Recommend Approval,2018-10-24,Review Period Expired,2018-11-14,http://cbsix.org,NEW YORK,,,Approved,2020-09-15,Recommendation Issued,2018-10-24,SWC Public Hearing,2018-09-12,Ready For Review,2018-07-23,Issued,2019-05-15,Inactive,2079376-DCA,Approved,2019-05-15,2018-07-23,NY,3RD AVE,2018-07-12,Unenclosed,10010,44,448,22,283,0,2,106,50055913,40.738172028,-73.983411642,44,448,22
2962-2020-RSWC,Pending Review,2020-05-28,Unenclosed,2020-08-28,132 MULBERRY INC,UMBERTO'S CLAM HOUSE,Pending Review,2020-02-10,Pending Review,,http://www.nyc.gov/manhattancb2,NEW YORK,Pending Review,2020-02-10,Issued Temp Op Letter,2020-08-28,Pending Review,,SWC Public Hearing,2020-04-01,Ready For Review,2020-02-10,Pending Review,,Inactive,1432938-DCA,Pending Review,,2020-02-10,NY,MULBERRY ST,2020-02-10,Unenclosed,10013,12,82,6,132,0,1,102,41543826,40.718493298,-73.997615474,12,82,6
11272-2018-ASWC,Application Review Completed,2019-01-11,Unenclosed,,DANICA LLC,,Recommend Approval,2018-08-22,Review Period Expired,2018-09-12,http://www.nyc.gov/mcb7,NEW YORK,,,Approved,2020-09-15,Recommendation Issued,2018-08-22,SWC Public Hearing,2018-08-01,Ready For Review,2018-06-14,Issued,2019-01-11,Inactive,2077329-DCA,Approved,2019-01-11,2018-06-14,NY,AMSTERDAM AVE,2018-06-06,Unenclosed,10024,20,178,10,464,0,6,107,50077604,40.785465572,-73.976896301,20,178,10
12141-2018-RSWC,Pending Review,2020-06-05,Unenclosed,2020-09-05,VEGG 58TH LLC,MASSERIA DEI VINI,Review Period Expired,2018-11-01,Review Period Expired,2018-11-22,http://www.nyc.gov/mcb4,NEW YORK,Pending Review,2018-09-05,Issued Temp Op Letter,2020-09-05,Waived,2018-11-01,,,Ready For Review,2018-09-05,Pending Review,,Inactive,2033303-DCA,Pending Review,,2018-09-05,NY,9TH AVE,2018-08-31,Unenclosed,10019,16,130,8,889,0,3,104,50018100,40.768531957,-73.985555737,16,130,8
19823-2019-RSWC,Application Review Completed,2019-05-15,Enclosed,,23RD & 9TH RESTAURANT CORP.,,Recommend Approval,2019-05-15,Approved,2019-05-15,http://www.nyc.gov/mcb4,NEW YORK,Proceed,2019-05-15,Approved,2021-05-15,Waived,2019-05-15,,,Ready For Review,2019-05-15,Issued,2019-05-15,Active,1141700-DCA,Approved,2019-05-15,,NY,W 23RD ST,2019-05-15,Enclosed,10011,80,692,40,368,1,3,104,40852659,40.746209850,-74.000786752,80,692,40
27934-2019-RSWC,Application Review Completed,2019-10-01,Unenclosed,2019-10-26,"OSO HAMILTON HEIGHTS, LLC",,Review Period Expired,2019-10-01,Review Period Expired,2019-10-01,http://www.cb9m.org,NEW YORK,Proceed,2019-10-01,Approved,2021-09-15,Waived,2019-10-01,,,Ready For Review,2019-09-26,Issued,2019-10-01,Active,2025209-DCA,Waived,2019-10-01,,NY,AMSTERDAM AVE,2019-09-26,Unenclosed,10031,18,180,9,1616,1,7,109,50035069,40.822025136,-73.950262541,18,180,9
13072-2018-RSWC,Application Review Completed,2019-03-22,Unenclosed,,11 CARMINE TACOS LLC,DOS TOROS,Recommend Approval,2018-11-02,Review Period Expired,2018-12-05,http://www.nyc.gov/manhattancb2,NEW YORK,,,Approved,2020-09-15,Waived,2018-11-14,,,Ready For Review,2018-09-14,Issued,2019-03-22,Inactive,1422296-DCA,Approved,2019-03-22,2018-09-21,NY,CARMINE ST,2018-09-14,Unenclosed,10014,8,104,4,11,0,3,102,41586283,40.730622383,-74.002255068,8,104,4
32978-2018-RSWC,Application Review Completed,2019-04-08,Unenclosed,2019-06-22,156 TENTH AVENUE RESTAURANT LLC,10TH AVENUE COOKSHOP,Review Period Expired,2019-02-13,Review Period Expired,2019-03-06,http://www.nyc.gov/mcb4,NEW YORK,,,Approved,2020-12-15,Waived,2019-02-13,,,Issued Temp Op Letter,2018-12-20,Issued,2019-04-08,Inactive,1224204-DCA,Approved,2019-04-08,2018-12-21,NY,10TH AVE,2018-12-20,Unenclosed,10011,44,506,22,156,0,3,104,41092609,40.745485108,-74.005503594,44,506,22
26057-2019-RSWC,Pending Review,2019-12-17,Unenclosed,2020-03-25,"CHELLA LUNA, INC",SUGAR FREAK,Recommend Approval,2019-09-25,Review Period Expired,2020-03-11,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,ASTORIA,Pending Review,2019-08-28,Issued Temp Op Letter,2020-03-25,Waived,2019-09-25,,,Ready For Review,2019-08-28,Pending Review,,Inactive,2077939-DCA,Pending Review,,2019-08-28,NY,30TH AVE,2019-08-28,Unenclosed,11103,30,336,10,,0,22,401,50082869,40.764566575,-73.916404417,30,390,10
30341-2018-RSWC,Application Review Completed,2018-12-03,Unenclosed,,MOTORINO BROADWAY INC.,MOTORINO BROADWAY,Review Period Expired,2018-12-03,Review Period Expired,2018-12-03,http://www.nyc.gov/brooklyncb1,BROOKLYN,Proceed,2018-12-03,Approved,2020-12-15,Waived,2018-12-03,,,Ready For Review,2018-12-03,Issued,2018-12-03,Inactive,2009250-DCA,Approved,2018-12-03,,NY,BROADWAY,2018-12-03,Unenclosed,11211,12,120,6,139,0,34,301,50001228,40.710557933,-73.963536601,12,120,6
11245-2018-RSWC,Application Review Completed,2018-12-28,Unenclosed,,"MESTRE, INC.",LE ZIE 2000,Review Period Expired,2018-10-10,Review Period Expired,2018-10-31,http://www.nyc.gov/mcb4,NEW YORK,,,Approved,2020-09-15,Waived,2018-10-10,,,Ready For Review,2018-08-22,Issued,2018-12-28,Inactive,1035729-DCA,Approved,2018-12-28,2018-08-22,NY,7TH AVE,2018-08-16,Unenclosed,10011,14,153,5,172,0,3,104,40677036,40.742507148,-73.997055258,14,153,5
12420-2019-ASWC,Application Review Completed,2020-06-09,Unenclosed,,CASA AZUL. INC,,Review Period Expired,2020-01-08,Review Period Expired,2020-02-04,http://www.brooklyncb6.org/,BROOKLYN,Pending Review,2019-10-31,Approved,2022-09-15,Recommendation Issued,2020-01-08,SWC Public Hearing,2019-12-18,Ready For Review,2019-10-31,Issued,2020-06-09,Active,2093559-DCA,Approved,2020-06-09,2019-10-31,NY,7TH AVE,2019-10-31,Unenclosed,11215,18,296,9,369,1,39,306,50091946,40.665597570,-73.982647494,18,296,9
34337-2019-RSWC,Pending Review,2020-06-17,Unenclosed,2020-09-17,AEMAL LLC,YVES,Review Period Expired,2020-01-24,Review Period Expired,2020-02-14,http://www.nyc.gov/html/mancb1/html/home/home.shtml,NEW YORK,Pending Review,2019-12-04,Issued Temp Op Letter,2020-09-17,Waived,2020-01-24,,,Ready For Review,2019-12-03,Pending Review,,Inactive,2049154-DCA,Pending Review,,2019-12-04,NY,GREENWICH ST,2019-12-03,Unenclosed,10013,29,308,16,385,0,1,101,50049031,40.720194638,-74.010007329,29,308,16
6609-2018-RSWC,Application Review Completed,2020-11-06,Enclosed,2020-04-19,"86 SOUTH PORTLAND, LLC",,,,,,http://www.nyc.gov/html/bkncb2/html/home/home.shtml,BROOKLYN,,,Process Completed,2020-04-19,,,,,Ready For Review,2018-04-13,,,Inactive,2032891-DCA,,,2018-04-13,NY,S PORTLAND AVE,2018-04-13,Enclosed,11217,14,118,7,86,0,35,302,4595712,40.686975138,-73.974662412,14,118,7
9762-2018-ASWC,Pending Review,2019-11-27,Enclosed,2020-02-15,EL CONDE M&G INC,,Pending Review,2018-05-09,Pending Review,,http://www.nyc.gov/html/mancb12/html/home/home.shtml,NEW YORK,Pending Review,2018-05-09,Issued Temp Op Letter,2020-02-15,Pending Review,,,,Ready For Review,2018-05-08,Pending Review,,Inactive,2070749-DCA,Pending Review,,2018-05-09,NY,BROADWAY,2018-05-08,Enclosed,10033,28,280,7,4139,0,10,112,50060875,40.846082473,-73.938721934,28,280,7
21709-2019-RSWC,Application Review Completed,2019-11-19,Unenclosed,,SJD 220 CORP,BREAD BROTHERS BAGEL CAFE,Review Period Expired,2019-07-23,Review Period Expired,2019-08-13,http://www.nyc.gov/brooklyncb1,BROOKLYN,,,Approved,2021-04-15,Waived,2019-07-23,,,Ready For Review,2019-06-07,Issued,2019-11-19,Active,2052885-DCA,Approved,2019-11-19,2019-06-07,NY,BUSHWICK AVE,2019-06-07,Unenclosed,11206,6,89,3,220,1,34,301,50004483,40.708256233,-73.940074980,6,89,3
14996-2019-RSWC,Application Review Completed,2019-07-12,Unenclosed,,FOYER LLC,,Review Period Expired,2019-05-10,Review Period Expired,2019-05-31,http://www.cb5.org,NEW YORK,,,Approved,2021-04-15,Waived,2019-05-10,,,Ready For Review,2019-03-21,Issued,2019-07-12,Active,1456597-DCA,Approved,2019-07-12,2019-03-22,NY,W 22ND ST,2019-03-21,Unenclosed,10010,4,88,4,50,1,3,105,41696334,40.741713686,-73.992161882,4,88,4
8374-2019-ASWC,Application Review Completed,2019-11-22,Unenclosed,,"MUSSELS & MORE, LTD.",,Recommend Approval,2019-09-11,Review Period Expired,2019-10-02,http://www.bkcb10.org/,BROOKLYN,,,Approved,2021-12-15,Recommendation Issued,2019-09-11,,,Ready For Review,2019-07-16,Issued,2019-11-22,Active,2090362-DCA,Approved,2019-11-22,2019-07-17,NY,80TH ST,2019-07-16,Unenclosed,11209,34,432,17,510,1,43,310,41498611,40.625497845,-74.023887689,34,432,17
11178-2018-ASWC,Pending Review,2019-11-19,Enclosed,2020-02-12,GRACE BARZ LTD,,Review Period Expired,2019-12-11,Review Period Expired,2020-01-08,http://www.nyc.gov/html/qnscb1/html/home/home.shtml,ASTORIA,Proceed,2019-10-30,Issued Temp Op Letter,2020-02-12,Recommendation Issued,2019-12-11,SWC Public Hearing,2019-12-18,Ready For Review,2018-06-05,Pending Review,,Inactive,2073985-DCA,Pending Review,2020-01-08,2018-06-06,NY,BROADWAY,2018-06-05,Enclosed,11106,56,720,14,3301,0,22,401,50078793,40.761368441,-73.923577447,56,720,14
30058-2017-RSWC,Application Review Completed,2019-05-21,Unenclosed,,CROWN ALLEY LLC,THE PENROSE,Review Period Expired,2018-02-07,Review Period Expired,2018-03-08,http://www.cb8m.com/,NEW YORK,,,Approved,2020-12-15,Waived,2018-02-15,,,Ready For Review,2017-12-12,Issued,2018-05-25,Inactive,2024028-DCA,,,2017-12-18,NY,2ND AVE,2017-12-12,Unenclosed,10028,14,144,7,1590,0,5,108,41668701,40.775426398,-73.953254376,22,220,11
26579-2019-RSWC,Application Review Completed,2020-01-27,Unenclosed,,THE ALCOVE RESTAURANT INC,THE ALCOVE RESTAURANT,Review Period Expired,2019-11-07,Review Period Expired,2019-11-28,http://www.cb2queens.org/,SUNNYSIDE,,,Approved,2021-09-15,Waived,2019-11-07,,,Ready For Review,2019-09-13,Issued,2020-01-27,Active,2049156-DCA,Approved,2020-01-27,2019-09-19,NY,49TH ST,2019-09-13,Unenclosed,11104,12,102,4,4111,1,26,402,50044553,40.745983762,-73.915204303,12,102,4
